Klucz,Prawdopodobieństwo awarii,Koszt naprawy awarii,Czas naprawy [godz.],Moc zamówiona na wyłączonym obszarze [MW],Moc rzeczywista,Koszt niesprzedania ciepła,Całkowity koszt awarii,Ryzyko
27523,0.064,8557.5,8.5,0.7,0.7,939.9,9497.4,603.5
69694,0.092,5890.5,8.5,0.5,0.5,679.6,6570.1,603.4
30855,0.063,7580.3,8.5,1.6,1.6,2003.8,9584.1,602.4
23927,0.036,6660.9,8.5,8.0,8.0,10197.8,16858.8,602.2
23915,0.036,6660.9,8.5,8.0,8.0,10228.9,16889.9,602.1
22997,0.034,12949.1,8.5,3.7,3.7,4715.7,17664.8,601.7
141525,0.061,8489.6,8.5,1.1,1.1,1390.5,9880.1,601.2
29463,0.062,8377.8,8.5,1.0,1.0,1273.2,9650.9,600.9
30043,0.065,8100.1,8.5,0.9,0.9,1117.2,9217.3,600.6
29531,0.069,7733.2,8.5,0.8,0.8,1021.5,8754.7,600.4
23161,0.064,8147.3,8.5,1.0,1.0,1251.7,9399.0,600.3
27687,0.077,7040.9,8.5,0.6,0.6,727.3,7768.2,600.2
30379,0.064,8496.6,8.5,0.7,0.7,901.7,9398.3,600.0
29571,0.075,7351.6,8.5,0.5,0.5,680.7,8032.2,598.9
28507,0.074,6826.3,8.5,1.0,1.0,1208.8,8035.1,598.3
29491,0.068,7733.2,8.5,0.8,0.8,1018.0,8751.2,598.0
26651,0.063,8482.1,8.5,0.8,0.8,1059.5,9541.6,597.3
30547,0.093,5796.5,8.5,0.5,0.5,630.6,6427.1,595.5
29567,0.065,8100.1,8.5,0.9,0.9,1118.3,9218.4,595.0
28683,0.081,6344.2,8.5,0.8,0.8,997.0,7341.2,594.9
29739,0.064,8037.9,8.5,1.0,1.0,1264.3,9302.2,594.9
29623,0.057,9025.6,8.5,1.1,1.1,1428.7,10454.3,594.8
25255,0.067,8400.2,8.5,0.4,0.4,463.2,8863.5,594.7
25247,0.076,6875.6,8.5,0.8,0.8,984.9,7860.5,594.5
23815,0.042,12598.4,8.5,1.3,1.3,1679.6,14278.0,594.5
23463,0.036,6660.9,8.5,7.9,7.9,10060.6,16721.5,594.4
25579,0.068,7839.8,8.5,0.7,0.7,862.0,8701.8,593.6
28695,0.063,8069.7,8.5,1.1,1.1,1378.3,9448.0,592.7
29731,0.057,9516.5,8.5,0.7,0.7,830.9,10347.5,592.7
28355,0.056,9348.5,8.5,0.9,0.9,1204.3,10552.8,592.7
29447,0.055,8841.4,8.5,1.5,1.5,1889.3,10730.6,592.5
26563,0.075,7240.2,8.5,0.5,0.5,625.1,7865.3,591.8
30175,0.063,7779.5,8.5,1.3,1.3,1596.4,9375.9,591.3
85175,0.051,9618.3,8.5,1.5,1.5,1900.5,11518.8,591.2
26703,0.055,8739.4,8.5,1.6,1.6,2048.2,10787.6,591.1
25299,0.069,7884.6,8.5,0.5,0.5,656.3,8540.8,590.8
29347,0.066,7664.2,8.5,1.0,1.0,1256.0,8920.2,590.4
29671,0.068,7664.2,8.5,0.8,0.8,1018.0,8682.2,589.9
29879,0.073,6973.6,8.5,0.9,0.9,1098.6,8072.2,589.6
28587,0.071,7314.5,8.5,0.8,0.8,1002.8,8317.3,588.1
26951,0.077,6096.6,8.5,1.2,1.2,1579.1,7675.7,587.9
30859,0.072,7770.6,8.5,0.3,0.3,378.1,8148.6,587.4
30307,0.067,7779.5,8.5,0.8,0.8,1023.4,8802.9,587.2
30079,0.075,6871.6,8.5,0.8,0.8,976.1,7847.7,586.9
29591,0.067,7876.4,8.5,0.7,0.7,871.7,8748.1,586.7
29835,0.081,6300.7,8.5,0.7,0.7,912.1,7212.8,586.5
29867,0.075,6930.2,8.5,0.7,0.7,889.7,7819.9,586.5
29423,0.073,6826.3,8.5,1.0,1.0,1255.4,8081.7,586.2
27583,0.062,8966.1,8.5,0.4,0.4,542.6,9508.7,586.0
29359,0.064,7779.5,8.5,1.0,1.0,1304.7,9084.2,585.9
26307,0.056,8517.6,8.5,1.6,1.6,1978.9,10496.5,585.7
26311,0.075,6962.1,8.5,0.7,0.7,889.7,7851.8,585.6
23467,0.036,6427.2,8.5,7.9,7.9,10060.6,16487.8,585.5
84443,0.056,8517.6,8.5,1.6,1.6,1978.9,10496.5,585.1
25599,0.054,9116.2,8.5,1.4,1.4,1723.8,10840.1,585.1
27655,0.049,8522.8,8.5,2.6,2.6,3294.9,11817.7,584.8
22765,0.015,7773.1,8.5,24.2,24.2,30736.6,38509.6,584.1
26283,0.056,8517.6,8.5,1.6,1.6,1978.9,10496.5,584.0
26367,0.056,8517.6,8.5,1.6,1.6,1978.9,10496.5,584.0
29403,0.063,7898.6,8.5,1.0,1.0,1330.1,9228.7,583.8
26327,0.073,7142.5,8.5,0.7,0.7,891.3,8033.8,583.8
29507,0.064,7935.6,8.5,0.9,0.9,1155.2,9090.8,583.7
28367,0.056,9317.8,8.5,0.9,0.9,1193.0,10510.8,583.6
29455,0.06,8491.7,8.5,0.9,0.9,1203.7,9695.4,583.4
29115,0.073,6858.8,8.5,0.8,0.8,1067.8,7926.5,582.4
29999,0.07,7524.4,8.5,0.6,0.6,779.8,8304.1,582.3
29547,0.061,8416.9,8.5,0.9,0.9,1167.8,9584.7,582.3
29635,0.07,7524.4,8.5,0.6,0.6,808.7,8333.1,582.1
28707,0.061,8108.1,8.5,1.1,1.1,1377.0,9485.1,581.7
101292,0.072,6863.5,8.5,0.9,0.9,1176.3,8039.8,581.2
25875,0.055,9130.0,8.5,1.2,1.2,1472.7,10602.7,580.8
30519,0.075,7398.8,8.5,0.3,0.3,351.3,7750.1,580.7
29263,0.06,8037.9,8.5,1.3,1.3,1631.1,9669.0,580.1
26203,0.037,13995.1,8.5,1.4,1.4,1755.8,15750.9,579.8
32951,0.029,5504.4,8.5,11.2,11.2,14254.9,19759.3,579.5
25407,0.076,6900.5,8.5,0.6,0.6,738.3,7638.8,579.2
29815,0.056,8392.8,8.5,1.5,1.5,1917.9,10310.7,579.1
30171,0.062,7815.9,8.5,1.2,1.2,1488.8,9304.7,579.1
29271,0.06,8037.9,8.5,1.3,1.3,1595.3,9633.2,579.0
30191,0.062,7815.9,8.5,1.2,1.2,1521.7,9337.6,578.9
29647,0.074,6896.4,8.5,0.7,0.7,877.9,7774.3,578.6
26343,0.07,7448.9,8.5,0.7,0.7,846.1,8295.0,578.3
28667,0.058,8752.6,8.5,0.9,0.9,1172.2,9924.8,578.3
29391,0.062,8037.9,8.5,1.0,1.0,1332.6,9370.5,578.2
31107,0.061,8037.9,8.5,1.1,1.1,1362.6,9400.5,577.9
85168,0.061,8037.9,8.5,1.1,1.1,1362.6,9400.5,577.9
99976,0.06,7992.6,8.5,1.2,1.2,1589.5,9582.1,577.7
29479,0.062,8075.5,8.5,0.9,0.9,1179.8,9255.3,577.5
29363,0.063,7935.6,8.5,1.0,1.0,1256.6,9192.1,577.2
31063,0.085,5898.4,8.5,0.7,0.7,906.8,6805.2,576.2
31763,0.061,7935.6,8.5,1.2,1.2,1520.0,9455.6,576.1
29351,0.059,8416.9,8.5,1.0,1.0,1275.8,9692.7,575.7
29643,0.075,6896.4,8.5,0.6,0.6,780.7,7677.2,575.7
30303,0.066,8309.8,8.5,0.3,0.3,343.0,8652.8,574.8
29339,0.086,5932.8,8.5,0.6,0.6,770.2,6702.9,574.7
141877,0.039,13376.1,8.5,1.2,1.2,1470.5,14846.6,574.2
29603,0.069,7489.4,8.5,0.7,0.7,865.2,8354.5,574.0
30375,0.069,7489.4,8.5,0.7,0.7,865.2,8354.5,574.0
30471,0.093,5595.3,8.5,0.5,0.5,578.0,6173.3,573.7
29471,0.062,8147.3,8.5,0.8,0.8,1064.4,9211.7,571.6
32411,0.037,13515.9,8.5,1.4,1.4,1784.8,15300.6,571.5
28795,0.057,8906.9,8.5,0.9,0.9,1187.4,10094.3,571.5
29983,0.068,7489.4,8.5,0.7,0.7,846.9,8336.3,570.6
99771,0.069,7548.2,8.5,0.5,0.5,673.7,8221.9,570.1
29783,0.068,7524.4,8.5,0.6,0.6,817.3,8341.7,569.9
29799,0.068,7524.4,8.5,0.6,0.6,817.3,8341.7,569.9
30759,0.088,5796.5,8.5,0.5,0.5,640.5,6437.0,568.7
31351,0.086,5796.5,8.5,0.6,0.6,792.1,6588.6,568.2
29995,0.068,7524.4,8.5,0.6,0.6,810.7,8335.1,568.1
29811,0.084,5932.8,8.5,0.6,0.6,785.2,6718.0,567.5
29355,0.065,8309.8,8.5,0.3,0.3,399.0,8708.8,566.7
29963,0.074,6823.3,8.5,0.7,0.7,874.8,7698.1,566.6
93672,0.015,7719.0,8.5,23.8,23.8,30299.3,38018.3,566.4
28567,0.062,8860.1,8.5,0.2,0.2,304.5,9164.6,566.1
135021,0.038,13604.4,8.5,1.0,1.0,1332.2,14936.6,566.1
29747,0.073,6858.8,8.5,0.7,0.7,886.8,7745.6,565.9
29803,0.073,7055.2,8.5,0.6,0.6,717.0,7772.2,565.6
29191,0.061,7859.1,8.5,1.1,1.1,1364.8,9224.0,565.4
29211,0.06,7990.5,8.5,1.2,1.2,1477.4,9467.8,565.1
28815,0.057,8568.4,8.5,1.1,1.1,1407.7,9976.2,565.0
32299,0.038,13604.4,8.5,1.0,1.0,1330.7,14935.1,564.4
29091,0.069,6858.8,8.5,1.0,1.0,1273.0,8131.8,564.0
25303,0.073,7355.0,8.5,0.3,0.3,358.0,7713.0,563.1
25319,0.091,5561.0,8.5,0.5,0.5,637.5,6198.5,563.0
29475,0.068,7524.4,8.5,0.6,0.6,761.4,8285.8,561.8
25539,0.038,13341.9,8.5,1.1,1.1,1393.8,14735.7,561.7
27555,0.076,6294.2,8.5,0.9,0.9,1099.4,7393.6,561.0
28447,0.055,8719.5,8.5,1.1,1.1,1422.2,10141.7,559.1
29975,0.068,7548.2,8.5,0.6,0.6,712.8,8260.9,558.0
26955,0.064,7572.6,8.5,0.9,0.9,1181.3,8753.9,557.6
23697,0.035,6427.2,8.5,7.4,7.4,9358.1,15785.3,557.3
28883,0.06,8051.7,8.5,0.9,0.9,1191.8,9243.6,556.2
28859,0.06,8051.7,8.5,0.9,0.9,1191.8,9243.6,556.2
24039,0.072,6636.0,8.5,0.8,0.8,1065.5,7701.5,556.2
26631,0.06,8860.1,8.5,0.3,0.3,338.0,9198.1,555.5
25347,0.063,8549.7,8.5,0.2,0.2,236.8,8786.5,555.3
29503,0.068,7845.5,8.5,0.3,0.3,361.7,8207.2,554.3
29395,0.066,7168.8,8.5,1.0,1.0,1286.6,8455.4,553.9
25307,0.072,6496.8,8.5,0.9,0.9,1187.5,7684.3,553.6
29183,0.071,6980.4,8.5,0.6,0.6,769.9,7750.3,553.6
31603,0.061,7619.3,8.5,1.2,1.2,1513.8,9133.0,553.0
28839,0.06,8051.7,8.5,0.9,0.9,1205.3,9257.0,552.9
25643,0.06,7823.1,8.5,1.1,1.1,1382.3,9205.4,552.8
27015,0.054,8276.5,8.5,1.6,1.6,2045.1,10321.6,552.8
26591,0.07,6712.1,8.5,0.9,0.9,1171.2,7883.2,552.4
29015,0.06,7906.8,8.5,1.0,1.0,1255.3,9162.1,552.3
29311,0.063,7168.8,8.5,1.2,1.2,1536.9,8705.7,551.9
83737,0.071,5502.8,8.5,1.8,1.8,2282.0,7784.8,551.7
139032,0.072,5673.6,8.5,1.6,1.6,1977.5,7651.1,551.6
27047,0.061,8802.4,8.5,0.2,0.2,255.1,9057.5,551.1
29411,0.065,7168.8,8.5,1.0,1.0,1280.6,8449.3,550.9
29179,0.058,8227.5,8.5,1.0,1.0,1332.8,9560.3,550.4
25863,0.082,6043.8,8.5,0.5,0.5,661.9,6705.8,550.3
24783,0.059,7870.0,8.5,1.1,1.1,1388.5,9258.4,549.8
32063,0.084,5647.2,8.5,0.7,0.7,883.5,6530.7,549.8
30755,0.083,5932.8,8.5,0.5,0.5,654.1,6586.9,549.4
29207,0.059,8027.9,8.5,1.0,1.0,1250.7,9278.5,548.6
74201,0.066,8050.1,8.5,0.2,0.2,280.4,8330.5,548.5
26667,0.063,8410.5,8.5,0.2,0.2,302.4,8712.9,548.4
28711,0.061,7645.6,8.5,1.1,1.1,1342.7,8988.2,548.4
29151,0.05,8944.2,8.5,1.6,1.6,2049.4,10993.5,548.0
30215,0.063,7163.4,8.5,1.1,1.1,1459.8,8623.2,547.5
31131,0.087,5734.8,8.5,0.5,0.5,577.5,6312.3,547.4
85781,0.04,12233.1,8.5,1.2,1.2,1541.6,13774.8,547.1
29039,0.062,7225.1,8.5,1.2,1.2,1548.2,8773.2,546.8
29639,0.069,6839.7,8.5,0.8,0.8,1044.5,7884.2,546.5
83745,0.071,5502.8,8.5,1.7,1.7,2221.7,7724.5,546.4
29743,0.067,7168.8,8.5,0.8,0.8,1005.6,8174.4,546.1
28411,0.048,7871.4,8.5,2.8,2.8,3564.9,11436.3,545.8
25291,0.073,6535.9,8.5,0.7,0.7,882.3,7418.2,545.0
30883,0.084,5788.7,8.5,0.5,0.5,673.6,6462.3,544.5
29031,0.062,7252.1,8.5,1.2,1.2,1482.1,8734.3,544.5
83741,0.07,5502.8,8.5,1.7,1.7,2215.0,7717.8,543.9
29399,0.065,7202.3,8.5,0.9,0.9,1199.9,8402.2,543.7
24751,0.058,7870.0,8.5,1.1,1.1,1439.8,9309.8,543.6
29111,0.058,8027.9,8.5,1.1,1.1,1357.2,9385.1,543.5
29727,0.067,7202.3,8.5,0.8,0.8,963.9,8166.3,543.5
29579,0.067,7202.3,8.5,0.8,0.8,963.9,8166.3,543.5
29839,0.066,7225.1,8.5,0.8,0.8,1064.5,8289.5,543.5
23419,0.06,7923.4,8.5,0.9,0.9,1111.1,9034.4,543.0
29755,0.059,8734.1,8.5,0.3,0.3,441.4,9175.5,542.0
29683,0.066,7202.3,8.5,0.8,0.8,956.1,8158.4,541.9
29587,0.066,7202.3,8.5,0.8,0.8,956.1,8158.4,541.9
30199,0.064,7225.1,8.5,1.0,1.0,1260.3,8485.3,541.9
65804,0.072,5673.6,8.5,1.5,1.5,1862.6,7536.1,541.9
29235,0.062,7252.1,8.5,1.2,1.2,1475.1,8727.3,541.0
30059,0.067,7755.0,8.5,0.2,0.2,315.2,8070.2,540.9
29899,0.086,5696.3,8.5,0.5,0.5,604.8,6301.1,540.6
28403,0.047,7871.4,8.5,2.8,2.8,3516.2,11387.7,540.4
30887,0.072,5673.6,8.5,1.5,1.5,1862.6,7536.1,540.2
29631,0.065,8131.8,8.5,0.2,0.2,239.7,8371.5,540.2
27475,0.075,6326.2,8.5,0.7,0.7,875.8,7202.0,540.0
108244,0.07,5502.8,8.5,1.8,1.8,2258.5,7761.2,539.9
31743,0.07,6726.2,8.5,0.7,0.7,933.0,7659.3,539.9
25259,0.073,6490.0,8.5,0.7,0.7,930.0,7420.0,539.8
34831,0.061,7510.4,8.5,1.0,1.0,1314.4,8824.8,539.4
25227,0.071,6705.1,8.5,0.7,0.7,897.4,7602.5,538.9
25243,0.075,6355.8,8.5,0.7,0.7,838.3,7194.2,537.4
29415,0.07,6762.8,8.5,0.7,0.7,937.0,7699.8,537.0
29735,0.066,7202.3,8.5,0.7,0.7,937.8,8140.2,536.7
29519,0.066,7202.3,8.5,0.7,0.7,937.8,8140.2,536.7
28427,0.07,6367.4,8.5,1.0,1.0,1323.3,7690.7,536.3
32867,0.08,5704.9,8.5,0.8,0.8,1027.4,6732.4,535.8
29535,0.067,7755.0,8.5,0.2,0.2,264.7,8019.7,535.5
31067,0.083,5647.2,8.5,0.6,0.6,769.2,6416.4,535.2
26647,0.059,8802.4,8.5,0.1,0.1,188.9,8991.3,534.8
30295,0.062,8275.7,8.5,0.3,0.3,389.9,8665.6,534.8
142022,0.061,8410.5,8.5,0.3,0.3,322.4,8733.0,534.5
30035,0.063,8252.8,8.5,0.2,0.2,273.7,8526.5,534.0
28699,0.058,7840.1,8.5,1.1,1.1,1341.9,9182.0,533.9
29095,0.056,8242.0,8.5,1.1,1.1,1352.4,9594.4,533.7
26827,0.075,6278.9,8.5,0.7,0.7,847.0,7125.8,533.2
24419,0.05,8490.4,8.5,1.6,1.6,2078.1,10568.5,533.1
28651,0.058,7840.1,8.5,1.1,1.1,1361.2,9201.3,533.0
28771,0.057,8073.7,8.5,0.9,0.9,1195.6,9269.2,532.7
25223,0.062,7212.5,8.5,1.0,1.0,1334.4,8546.8,532.4
29227,0.061,7286.1,8.5,1.1,1.1,1382.2,8668.3,532.3
24767,0.057,7906.8,8.5,1.1,1.1,1361.4,9268.2,532.0
24775,0.057,7906.8,8.5,1.1,1.1,1361.4,9268.2,532.0
29451,0.059,8470.0,8.5,0.4,0.4,470.6,8940.7,531.9
26663,0.065,7755.0,8.5,0.3,0.3,355.3,8110.4,530.6
29139,0.066,6938.5,8.5,0.9,0.9,1133.6,8072.1,530.4
29223,0.061,7309.1,8.5,1.1,1.1,1420.9,8729.9,530.0
29215,0.061,7309.1,8.5,1.1,1.1,1420.9,8729.9,530.0
31071,0.074,6278.9,8.5,0.7,0.7,853.5,7132.4,528.8
23265,0.085,5538.1,8.5,0.5,0.5,658.8,6196.8,528.6
29459,0.065,7755.0,8.5,0.3,0.3,336.1,8091.1,528.3
29543,0.067,7755.0,8.5,0.1,0.1,162.5,7917.6,527.7
23383,0.048,7561.1,8.5,2.8,2.8,3537.3,11098.4,527.2
28439,0.064,6905.7,8.5,1.1,1.1,1341.9,8247.6,527.0
30067,0.066,7794.4,8.5,0.1,0.1,145.5,7939.9,526.2
27483,0.076,6105.9,8.5,0.7,0.7,860.4,6966.3,526.1
101288,0.069,6519.5,8.5,0.8,0.8,1070.2,7589.7,525.6
25263,0.075,6105.9,8.5,0.7,0.7,860.4,6966.3,525.1
28363,0.078,6087.3,8.5,0.5,0.5,654.0,6741.3,523.5
29495,0.066,7794.4,8.5,0.1,0.1,85.0,7879.5,523.2
29627,0.072,6521.2,8.5,0.6,0.6,735.0,7256.1,523.0
27011,0.06,8275.7,8.5,0.4,0.4,469.5,8745.2,522.7
29279,0.06,8006.1,8.5,0.5,0.5,668.6,8674.7,521.6
29099,0.06,7252.1,8.5,1.1,1.1,1382.8,8634.9,521.4
29131,0.06,7252.1,8.5,1.1,1.1,1382.8,8634.9,521.4
30231,0.077,6083.8,8.5,0.6,0.6,713.9,6797.7,521.0
29703,0.062,8006.1,8.5,0.4,0.4,447.2,8453.3,520.8
29483,0.064,7509.6,8.5,0.5,0.5,603.5,8113.1,520.0
28455,0.055,7990.5,8.5,1.1,1.1,1431.0,9421.5,519.5
85112,0.059,7959.3,8.5,0.7,0.7,839.7,8798.9,519.4
29699,0.071,6455.8,8.5,0.7,0.7,852.5,7308.3,519.1
29967,0.072,6521.2,8.5,0.6,0.6,719.5,7240.6,519.0
28435,0.061,7100.8,8.5,1.1,1.1,1406.8,8507.7,518.9
25279,0.075,6105.9,8.5,0.6,0.6,782.6,6888.5,518.2
29871,0.073,6308.2,8.5,0.6,0.6,755.2,7063.4,517.8
24791,0.057,8341.8,8.5,0.6,0.6,722.5,9064.2,517.7
29343,0.066,6512.2,8.5,1.1,1.1,1353.7,7865.9,517.6
27479,0.075,6105.9,8.5,0.6,0.6,782.6,6888.5,517.3
25551,0.064,7509.6,8.5,0.4,0.4,564.2,8073.9,516.5
32767,0.052,8514.8,8.5,1.1,1.1,1416.4,9931.2,515.8
29655,0.061,7988.3,8.5,0.4,0.4,446.0,8434.3,514.8
25203,0.07,6927.7,8.5,0.3,0.3,386.4,7314.1,514.8
24587,0.065,7794.4,8.5,0.1,0.1,160.9,7955.4,513.6
80265,0.069,5340.9,8.5,1.6,1.6,2079.2,7420.1,513.4
29675,0.065,7225.1,8.5,0.5,0.5,634.3,7859.4,513.3
28863,0.054,8099.2,8.5,1.1,1.1,1351.2,9450.4,512.3
85948,0.039,11165.8,8.5,1.5,1.5,1887.6,13053.4,511.5
30227,0.075,6019.2,8.5,0.6,0.6,766.6,6785.8,510.5
30311,0.062,7225.1,8.5,0.8,0.8,995.0,8220.1,510.4
85221,0.07,6927.7,8.5,0.3,0.3,351.4,7279.1,510.4
29615,0.076,6438.5,8.5,0.2,0.2,224.2,6662.7,509.6
29887,0.08,5734.8,8.5,0.5,0.5,625.6,6360.4,509.5
28807,0.053,8169.4,8.5,1.1,1.1,1391.5,9560.9,509.3
25699,0.069,7099.7,8.5,0.2,0.2,250.2,7349.9,508.3
29551,0.064,7423.1,8.5,0.4,0.4,567.8,7990.8,508.3
31087,0.073,6694.8,8.5,0.2,0.2,281.5,6976.3,508.3
30323,0.061,7509.6,8.5,0.6,0.6,805.7,8315.4,507.6
27487,0.072,6556.2,8.5,0.4,0.4,470.3,7026.5,507.1
26671,0.069,7224.3,8.5,0.1,0.1,155.2,7379.6,506.9
28499,0.056,7510.3,8.5,1.2,1.2,1466.0,8976.4,506.7
28827,0.056,7906.8,8.5,0.9,0.9,1189.1,9095.9,506.6
26371,0.07,6992.6,8.5,0.2,0.2,205.7,7198.3,506.5
28639,0.053,8150.6,8.5,1.2,1.2,1485.0,9635.6,506.4
23121,0.045,7633.9,8.5,2.7,2.7,3487.6,11121.5,505.6
25131,0.067,7411.5,8.5,0.1,0.1,141.2,7552.7,505.4
28359,0.085,5351.2,8.5,0.5,0.5,580.2,5931.4,505.0
28843,0.057,7625.8,8.5,0.9,0.9,1201.1,8827.0,504.9
29087,0.061,7509.6,8.5,0.6,0.6,792.7,8302.3,503.9
29163,0.054,8590.5,8.5,0.6,0.6,719.8,9310.3,503.2
29083,0.061,7509.6,8.5,0.6,0.6,792.7,8302.3,503.0
29035,0.061,7509.6,8.5,0.6,0.6,792.7,8302.3,503.0
26707,0.071,6808.2,8.5,0.2,0.2,298.7,7106.9,502.7
28999,0.058,8099.2,8.5,0.4,0.4,495.6,8594.8,502.4
26815,0.063,7209.0,8.5,0.6,0.6,752.6,7961.5,501.8
29375,0.063,7209.0,8.5,0.6,0.6,752.6,7961.5,500.8
29407,0.063,7209.0,8.5,0.6,0.6,752.6,7961.5,500.8
25839,0.044,7891.2,8.5,2.7,2.7,3444.7,11335.8,500.4
26699,0.076,5763.1,8.5,0.6,0.6,825.3,6588.4,500.4
25283,0.069,7033.8,8.5,0.2,0.2,252.1,7285.9,500.2
28875,0.058,7252.1,8.5,1.1,1.1,1413.0,8665.2,500.1
30427,0.082,5707.7,8.5,0.3,0.3,413.7,6121.5,499.8
30219,0.063,7170.0,8.5,0.6,0.6,702.9,7872.9,499.8
31099,0.078,6095.1,8.5,0.2,0.2,265.4,6360.4,499.0
29295,0.058,8317.7,8.5,0.2,0.2,302.4,8620.1,499.0
28799,0.055,7669.2,8.5,1.1,1.1,1446.3,9115.5,498.9
29119,0.059,7597.0,8.5,0.6,0.6,808.9,8405.8,498.9
29107,0.059,7597.0,8.5,0.6,0.6,808.9,8405.8,498.9
29371,0.064,7103.3,8.5,0.6,0.6,746.8,7850.1,498.5
28847,0.057,7252.1,8.5,1.1,1.1,1409.0,8661.1,496.1
29883,0.067,7167.2,8.5,0.2,0.2,250.8,7418.0,495.9
26715,0.073,6398.0,8.5,0.3,0.3,441.0,6839.1,495.9
30891,0.075,6372.8,8.5,0.2,0.2,228.3,6601.1,495.5
30419,0.079,5734.8,8.5,0.4,0.4,554.9,6289.8,495.5
24795,0.056,8488.7,8.5,0.3,0.3,433.8,8922.5,495.4
30751,0.08,5595.3,8.5,0.5,0.5,626.1,6221.5,495.3
30339,0.061,7209.0,8.5,0.7,0.7,874.1,8083.1,495.3
29719,0.063,7103.3,8.5,0.5,0.5,695.4,7798.8,494.3
26655,0.067,7048.6,8.5,0.3,0.3,375.9,7424.5,494.2
24755,0.055,8245.6,8.5,0.6,0.6,730.0,8975.6,494.1
29619,0.082,5646.1,8.5,0.3,0.3,413.7,6059.8,493.9
30347,0.062,7209.0,8.5,0.6,0.6,818.6,8027.6,493.8
29247,0.066,6091.2,8.5,1.1,1.1,1409.2,7500.4,492.6
29063,0.058,8287.5,8.5,0.2,0.2,259.2,8546.8,492.2
25095,0.068,6803.4,8.5,0.3,0.3,379.8,7183.2,491.7
25271,0.073,6304.3,8.5,0.3,0.3,407.5,6711.8,491.2
30515,0.08,5481.4,8.5,0.5,0.5,648.3,6129.7,490.1
29019,0.059,7509.4,8.5,0.7,0.7,838.3,8347.7,488.9
26859,0.065,7106.4,8.5,0.3,0.3,410.7,7517.0,488.8
33875,0.067,7084.6,8.5,0.2,0.2,254.9,7339.4,488.6
27471,0.077,5538.9,8.5,0.7,0.7,833.8,6372.7,488.3
26547,0.065,7106.4,8.5,0.3,0.3,410.7,7517.0,487.9
26143,0.054,8469.5,8.5,0.4,0.4,487.7,8957.3,487.3
25167,0.067,7127.1,8.5,0.1,0.1,140.1,7267.2,487.2
28719,0.066,6096.6,8.5,1.0,1.0,1227.5,7324.0,487.0
23387,0.046,7722.0,8.5,2.2,2.2,2803.9,10525.9,486.7
26059,0.082,5455.4,8.5,0.4,0.4,496.5,5951.9,486.6
29195,0.059,7509.4,8.5,0.6,0.6,761.0,8270.4,486.2
29071,0.059,7509.4,8.5,0.6,0.6,761.0,8270.4,486.2
26303,0.069,6947.1,8.5,0.1,0.1,90.6,7037.7,486.1
25327,0.083,5351.2,8.5,0.4,0.4,493.5,5844.7,485.0
25323,0.08,5439.2,8.5,0.5,0.5,648.3,6087.6,485.0
25367,0.07,6711.3,8.5,0.2,0.2,242.8,6954.1,484.7
30239,0.067,6091.2,8.5,0.9,0.9,1189.4,7280.6,484.4
30487,0.08,5777.9,8.5,0.2,0.2,290.8,6068.7,484.2
27031,0.068,6885.1,8.5,0.2,0.2,243.3,7128.4,484.0
30279,0.079,5610.2,8.5,0.4,0.4,525.4,6135.7,483.7
28647,0.055,7977.1,8.5,0.6,0.6,796.0,8773.1,483.0
28143,0.069,6091.2,8.5,0.7,0.7,905.3,6996.5,482.4
25195,0.073,6111.6,8.5,0.3,0.3,438.0,6549.6,480.9
23411,0.053,7939.5,8.5,0.9,0.9,1148.9,9088.3,480.9
32179,0.063,6782.5,8.5,0.6,0.6,791.7,7574.3,480.7
29759,0.068,6091.2,8.5,0.7,0.7,945.8,7037.0,480.6
29127,0.056,8081.2,8.5,0.3,0.3,424.8,8505.9,480.6
30731,0.066,6961.9,8.5,0.3,0.3,351.0,7312.9,480.5
84420,0.063,6782.5,8.5,0.6,0.6,791.7,7574.3,480.2
101252,0.067,6810.0,8.5,0.3,0.3,360.2,7170.2,480.2
29387,0.066,6119.7,8.5,0.9,0.9,1142.7,7262.4,478.7
26811,0.053,7575.9,8.5,1.2,1.2,1485.0,9060.9,478.2
28583,0.071,6304.7,8.5,0.3,0.3,392.5,6697.2,477.9
25135,0.069,6651.3,8.5,0.2,0.2,294.7,6946.0,477.7
30723,0.081,5448.0,8.5,0.3,0.3,417.4,5865.4,477.2
25331,0.082,5270.1,8.5,0.4,0.4,542.3,5812.5,477.0
24891,0.075,5650.7,8.5,0.6,0.6,744.7,6395.4,476.7
39206,0.07,6441.4,8.5,0.3,0.3,393.3,6834.7,476.5
142024,0.064,7246.8,8.5,0.1,0.1,171.7,7418.4,476.2
74897,0.053,7952.9,8.5,0.8,0.8,1044.7,8997.6,476.0
29895,0.07,6501.6,8.5,0.2,0.2,257.9,6759.4,475.5
26179,0.043,7604.5,8.5,2.8,2.8,3502.5,11107.0,475.4
29427,0.062,6782.5,8.5,0.7,0.7,903.2,7685.7,475.1
29851,0.068,6119.7,8.5,0.7,0.7,886.2,7005.9,474.9
26375,0.068,6119.7,8.5,0.7,0.7,886.2,7005.9,474.9
31335,0.036,3531.0,8.5,7.5,7.5,9537.5,13068.4,474.3
26515,0.063,6720.2,8.5,0.6,0.6,773.5,7493.7,473.8
26575,0.063,6720.2,8.5,0.6,0.6,773.5,7493.7,473.8
